accuracy,attempts,completion_tokens_total,cost_per_correct_answer_usd,estimated_cost_usd_total,exact_match_rate,exact_matches,failure_family_primary_case,max_score_total,mean_gen_tps,mean_gpu_util_pct_avg,mean_ollama_cpu_avg,mean_prompt_tps,mean_ps_loaded_gib,mean_ps_vram_gib,mean_score,mean_system_cpu_avg,model,numeric_correctness_mean,prompt_tokens_total,row_set_correctness_mean,score_total,server_total_s_total,sort_order_correctness_mean,total_tokens_total,valid_json_attempts,valid_json_rate,wall_s_mean,wall_s_total
0.9187500000000001,3,438,0.0,0.0,0.0,0,failure_family_audit,3.0,11.894978104024759,26.948179271708682,1129.8390756302522,10878.5280141273,18.53371551632881,10.55878472328186,0.9187500000000001,68.9329131652661,gemma4-26b-sqlbench:latest,0.7291666666666666,3633,1.0,2.75625,41.397616034,1.0,4071,3,1.0,13.815608072666995,41.446824218000984
0.875,3,764,0.0,0.0,0.0,0,inner_join_accuracy,3.0,11.481291478973054,24.764526198439242,1047.3715852842809,10860.09459290214,18.53371551632881,10.55878472328186,0.875,62.386604236343366,gemma4-26b-sqlbench:latest,0.875,3366,0.875,2.625,80.37014576600001,0.875,4130,3,1.0,26.813006464324037,80.43901939297211
1.0,6,774,0.0,0.0,1.0,6,join_key_integrity,6.0,11.795011405519896,26.87946127946128,1132.897053872054,13741.336299962937,18.53371551632881,10.55878472328186,1.0,67.82704545454546,gemma4-26b-sqlbench:latest,1.0,7035,1.0,6.0,71.417562781,1.0,7809,6,1.0,11.917157867831216,71.5029472069873
0.2933333333333333,9,925,0.0,0.0,0.0,0,orphan_key_audit,9.0,11.960640523322446,26.00295013628347,1116.1580327080328,10598.518634886665,18.53371551632881,10.55878472328186,0.2933333333333333,67.98652717652718,gemma4-26b-sqlbench:latest,0.8666666666666667,10929,0.3333333333333333,2.6399999999999997,85.919410683,0.3333333333333333,11854,9,1.0,9.565819392113351,86.09237452902016
0.98,18,2343,0.0,0.0,0.6666666666666666,12,outer_join_coverage,18.0,11.458187757493652,28.861514066906224,1124.5949777242547,11720.719660988512,18.53371551632881,10.55878472328186,0.98,67.46789037079479,gemma4-26b-sqlbench:latest,0.9777777777777779,20925,1.0,17.64,222.216016521,0.9333333333333333,23268,18,1.0,12.361158604279304,222.50085487702745
0.5285714285714286,3,2192,0.0,0.0,0.0,0,presentation_table,3.0,11.23784046427347,28.673678315412186,1159.9209610215055,8410.319528971924,18.53371551632881,10.55878472328186,0.5285714285714286,68.04348230286739,gemma4-26b-sqlbench:latest,0.7142857142857143,3948,0.5714285714285714,1.5857142857142859,198.772447786,0.14285714285714285,6140,3,1.0,66.28036386732128,198.84109160196385
0.1863095238095238,6,1094,0.0,0.0,0.0,0,ranking_and_priority,6.0,11.295975828692038,28.452539901591134,1131.9732962862565,14433.21910908803,18.53371551632881,10.55878472328186,0.1863095238095238,67.6567348053591,gemma4-26b-sqlbench:latest,0.1527777777777778,7434,0.2714285714285714,1.1178571428571429,102.73368947,0.023809523809523808,8528,6,1.0,17.13554622815961,102.81327736895764
1.0,3,483,0.0,0.0,0.0,0,repairability_review,3.0,11.60248082474233,28.998168498168496,1147.680769230769,13614.858233572966,18.53371551632881,10.55878472328186,1.0,67.92362637362636,gemma4-26b-sqlbench:latest,1.0,3744,1.0,3.0,44.442732744,1.0,4227,3,1.0,14.831747487003062,44.495242461009184
0.7749999999999999,3,306,0.0,0.0,0.0,0,repeatability_probe,3.0,12.082342019739434,26.71759259259259,1133.2939814814815,9236.500960744403,18.53371551632881,10.55878472328186,0.7749999999999999,68.27314814814815,gemma4-26b-sqlbench:latest,0.25,3774,1.0,2.3249999999999997,27.975326928,1.0,4080,3,1.0,9.339479209991017,28.01843762997305
0.7861111111111112,9,1020,0.0,0.0,0.0,0,snowflake_traversal,9.0,11.665819325334605,27.022039072039075,1122.7472608872608,12773.02350790916,18.53371551632881,10.55878472328186,0.7861111111111112,66.81434065934064,gemma4-26b-sqlbench:latest,0.8611111111111112,10239,0.7962962962962963,7.075000000000001,97.12841449,0.6481481481481483,11259,9,1.0,10.806876197890638,97.26188578101574
0.8500000000000001,3,378,0.0,0.0,0.0,0,sorting_presentation,3.0,11.619401429276337,30.16111111111111,1123.3466666666666,11747.88516881832,18.53371551632881,10.55878472328186,0.8500000000000001,67.35666666666667,gemma4-26b-sqlbench:latest,1.0,3390,1.0,2.5500000000000003,35.510129324000005,0.25,3768,3,1.0,11.84854876298535,35.54564628895605
0.5984375000000001,12,2096,0.0,0.0,0.0,0,statistical_summary,12.0,11.559353076333254,28.505250305250303,1138.076913919414,11481.277550968414,18.53371551632881,10.55878472328186,0.5984375000000001,67.37904685592186,gemma4-26b-sqlbench:latest,0.09895833333333333,15558,0.8875000000000001,7.18125,193.074866926,0.625,17654,12,1.0,16.103064658498624,193.2367759019835
0.8005555555555556,27,2904,0.0,0.0,0.0,0,aggregation_numeric,27.0,2.752750270915279,21.04989833369982,1335.5461050308866,2755.7525641820307,22.754379093647003,10.701186895370483,0.8005555555555556,75.06732660662182,gemma4-31b-sqlbench:latest,0.6913580246913581,31575,0.95,21.615000000000002,1109.947352949,0.5907407407407407,34479,27,1.0,41.132056823186794,1110.5655342260434
0.9624999999999999,3,540,0.0,0.0,0.0,0,audit_reconciliation,3.0,2.7615008236455956,20.830456349206347,1341.1360912698412,1788.5421640970355,22.754379093647003,10.701186895370483,0.9624999999999999,75.27678075396825,gemma4-31b-sqlbench:latest,0.875,3612,1.0,2.8874999999999997,205.21633595,1.0,4152,3,1.0,68.43613029067637,205.30839087202912
0.7622929292929292,33,5475,0.0,0.0,0.09090909090909091,3,decision_support,33.0,2.7859660892601417,20.877486564130002,1343.5252574194733,2633.574965417282,22.754379093647003,10.701186895370483,0.7622929292929292,75.39437263396375,gemma4-31b-sqlbench:latest,0.5576430976430976,40848,0.9015151515151515,25.155666666666665,2029.729594274,0.7212121212121212,46323,33,1.0,61.532155738001386,2030.5611393540457
0.952,3,723,0.0,0.0,0.0,0,expression_mapping,3.0,2.800354898671866,22.150626235992092,1340.206701823775,2707.679939529455,22.754379093647003,10.701186895370483,0.952,75.30621841353549,gemma4-31b-sqlbench:latest,0.84,3861,1.0,2.856,264.635986747,1.0,4584,3,1.0,88.24594389932463,264.7378316979739
0.7347222222222222,6,1957,0.0,0.0,0.0,0,expression_transform,6.0,2.6938274214055795,20.292104238596234,1362.659314824142,3440.2017707904547,22.754379093647003,10.701186895370483,0.7347222222222222,76.45987919363857,gemma4-31b-sqlbench:latest,0.5416666666666666,7821,0.8333333333333334,4.408333333333333,739.2959934630001,0.7777777777777778,9778,6,1.0,123.24263176884658,739.4557906130794
0.725,3,461,0.0,0.0,0.0,0,failure_family_audit,3.0,2.876245884546478,22.927286043105255,1317.5610381729591,3440.39591575904,22.754379093647003,10.701186895370483,0.725,74.03030759573132,gemma4-31b-sqlbench:latest,0.75,3633,1.0,2.175,167.49556794,0.0,4094,3,1.0,55.853844078994975,167.56153223698493
1.0,3,582,0.0,0.0,1.0,3,inner_join_accuracy,3.0,2.714783716665084,20.446890119684237,1297.0375994716069,1117.5408350845812,22.754379093647003,10.701186895370483,1.0,72.54756811815635,gemma4-31b-sqlbench:latest,1.0,3366,1.0,3.0,237.820560298,1.0,3948,3,1.0,79.29647999166627,237.88943997499882
1.0,6,1091,0.0,0.0,1.0,6,join_key_integrity,6.0,2.709011237010151,17.84740879447131,1367.608041592828,2066.611311930019,22.754379093647003,10.701186895370483,1.0,76.72447099659725,gemma4-31b-sqlbench:latest,1.0,7035,1.0,6.0,417.302297366,1.0,8126,6,1.0,69.57008771883072,417.4205263129843
0.6366666666666666,9,1479,0.0,0.0,0.3333333333333333,3,orphan_key_audit,9.0,2.6450485857233055,19.816482776677223,1355.076914952031,2003.5512439948534,22.754379093647003,10.701186895370483,0.6366666666666666,76.04395469840564,gemma4-31b-sqlbench:latest,0.8999999999999999,10929,0.6666666666666666,5.7299999999999995,571.868064335,0.6666666666666666,12408,9,1.0,63.55918255566697,572.0326430010027
0.9783333333333333,18,3135,0.0,0.0,0.7777777777777778,14,outer_join_coverage,18.0,2.662924546741455,19.289231229377233,1360.6523982930667,2463.067251625581,22.754379093647003,10.701186895370483,0.9783333333333333,76.34152487880931,gemma4-31b-sqlbench:latest,0.9277777777777777,20925,1.0,17.61,1212.975570522,1.0,24060,18,1.0,67.41194137216856,1213.414944699034
0.625,3,2306,0.0,0.0,0.0,0,presentation_table,3.0,2.824710201985981,20.538832823910433,1347.150578579194,3853.720282261435,22.754379093647003,10.701186895370483,0.625,75.59515222922323,gemma4-31b-sqlbench:latest,0.75,3948,0.5714285714285714,1.875,823.097542689,0.5714285714285714,6254,3,1.0,274.39204716133344,823.1761414840003
0.8125,6,1323,0.0,0.0,0.0,0,ranking_and_priority,6.0,2.7421160033699934,19.219762791607177,1354.2813512873863,3018.081786498222,22.754379093647003,10.701186895370483,0.8125,76.09084687786464,gemma4-31b-sqlbench:latest,0.6666666666666666,7434,0.875,4.875,492.865638846,0.875,8757,6,1.0,82.16822499916695,493.0093499950017
1.0,3,744,0.0,0.0,1.0,3,repairability_review,3.0,2.806966688001856,20.40881257488149,1345.2065910038027,2751.7224211821326,22.754379093647003,10.701186895370483,1.0,75.65927156586967,gemma4-31b-sqlbench:latest,1.0,3744,1.0,3.0,270.954500527,1.0,4488,3,1.0,90.34536765767068,271.036102973012
0.75,3,532,0.0,0.0,0.0,0,repeatability_probe,3.0,3.0455363391077674,25.573648515472414,1302.7360672113819,3166.284647936493,22.754379093647003,10.701186895370483,0.75,73.45051156623484,gemma4-31b-sqlbench:latest,0.16666666666666666,3774,1.0,2.25,180.611468388,1.0,4306,3,1.0,60.2318449979939,180.6955349939817
0.9291666666666667,9,1136,0.0,0.0,0.5555555555555556,5,snowflake_traversal,9.0,2.7488780921980074,21.07167537926921,1334.9890860714872,2734.2264661946783,22.754379093647003,10.701186895370483,0.9291666666666667,74.8876612701318,gemma4-31b-sqlbench:latest,0.9444444444444444,10239,0.9305555555555556,8.3625,440.000455311,0.9027777777777778,11375,9,1.0,48.912427484219535,440.2118473579758
0.9500000000000001,3,513,0.0,0.0,0.0,0,sorting_presentation,3.0,2.8372219460833095,20.996367382346563,1332.5330739202243,1096.9060566120593,22.754379093647003,10.701186895370483,0.9500000000000001,74.85814940860485,gemma4-31b-sqlbench:latest,1.0,3390,1.0,2.85,187.823266319,0.75,3903,3,1.0,62.6435873650092,187.9307620950276
0.6659375,12,3150,0.0,0.0,0.0,0,statistical_summary,12.0,2.7666024741704667,20.645518833585417,1352.829995496257,2868.4314764486185,22.754379093647003,10.701186895370483,0.6659375,75.9434498141733,gemma4-31b-sqlbench:latest,0.203125,15558,0.9500000000000001,7.991249999999999,1164.594315513,0.65,18708,12,1.0,97.08101724858473,1164.9722069830168
0.5824537037037038,27,2500,0.0,0.0,0.0,0,aggregation_numeric,27.0,1.942093406133135,11.92043404772031,1410.8109704560984,1313.8617017609824,39.03026008605957,10.855775833129883,0.5824537037037038,79.46740504101803,llama3-70b-sqlbench:latest,0.4174382716049383,25932,0.7425925925925926,15.72625,1394.248023609,0.42962962962962964,28432,27,1.0,51.64773976266453,1394.4889735919423
0.8874999999999998,3,255,0.0,0.0,0.0,0,audit_reconciliation,3.0,1.8964013772470605,9.54945054945055,1403.7433760683762,1382.9067391631686,39.03026008605957,10.855775833129883,0.8874999999999998,79.06910866910867,llama3-70b-sqlbench:latest,0.625,2982,1.0,2.6624999999999996,147.355538477,1.0,3237,3,1.0,49.127646461662756,147.38293938498828
0.5302121212121212,33,4145,0.0,0.0,0.0,0,decision_support,33.0,1.9140471229408575,11.19774422018231,1422.8966580542983,1456.9354097968799,39.03026008605957,10.855775833129883,0.5302121212121212,80.06979540711319,llama3-70b-sqlbench:latest,0.33606060606060606,33576,0.6787878787878787,17.497,2324.238270876,0.45,37721,33,1.0,70.4403289905132,2324.5308566869353
0.6880000000000001,3,402,0.0,0.0,0.0,0,expression_mapping,3.0,1.927983044652627,8.403556109035561,1420.4904939809048,1481.851763630463,39.03026008605957,10.855775833129883,0.6880000000000001,79.6759789677598,llama3-70b-sqlbench:latest,0.36000000000000004,3171,1.0,2.064,222.198372368,0.4000000000000001,3573,3,1.0,74.07454550133359,222.22363650400075
0.6372222222222222,6,1171,0.0,0.0,0.0,0,expression_transform,6.0,1.8810173761205746,10.772316048314435,1441.459826309511,1395.6553102138907,39.03026008605957,10.855775833129883,0.6372222222222222,80.92645067543067,llama3-70b-sqlbench:latest,0.21666666666666667,6432,0.8333333333333334,3.8233333333333333,656.93276484,0.7777777777777778,7603,6,1.0,109.49727040099485,656.9836224059691
0.7479166666666667,3,323,0.0,0.0,0.0,0,failure_family_audit,3.0,1.8005406758747124,12.094287285044208,1449.346999600626,1419.4283119415147,39.03026008605957,10.855775833129883,0.7479166666666667,81.54808208717041,llama3-70b-sqlbench:latest,0.6041666666666666,2958,1.0,2.24375,192.333937051,0.3333333333333333,3281,3,1.0,64.11933931866467,192.358017955994
0.9,3,636,0.0,0.0,0.0,0,inner_join_accuracy,3.0,2.026525362176056,11.78451380552221,1189.8962384953982,1265.2646665372883,39.03026008605957,10.855775833129883,0.9,66.80872348939576,llama3-70b-sqlbench:latest,1.0,2769,0.8888888888888888,2.7,473.949819585,0.7777777777777778,3405,3,1.0,158.01784261066737,474.05352783200215
1.0,6,985,0.0,0.0,0.5,3,join_key_integrity,6.0,1.8963381749386325,10.783755993989937,1437.2420708630727,1267.114709610387,39.03026008605957,10.855775833129883,1.0,80.79329205427005,llama3-70b-sqlbench:latest,1.0,5781,1.0,6.0,550.541453259,1.0,6766,6,1.0,91.76566526167153,550.5939915700292
0.2544444444444445,9,866,0.0,0.0,0.0,0,orphan_key_audit,9.0,1.8455594011774608,11.675769404705042,1422.192506736169,1340.532954796993,39.03026008605957,10.855775833129883,0.2544444444444445,79.95809156750929,llama3-70b-sqlbench:latest,0.8666666666666667,8973,0.2777777777777778,2.29,502.831303294,0.2777777777777778,9839,9,1.0,55.87817410300098,502.9035669270088
0.811986531986532,18,2894,0.0,0.0,0.0,0,outer_join_coverage,18.0,1.937007835860879,10.69977671953766,1429.2936874801765,1352.1799678352481,39.03026008605957,10.855775833129883,0.811986531986532,80.39029292048866,llama3-70b-sqlbench:latest,0.7592592592592593,17241,0.8973063973063974,14.615757575757577,1586.057856129,0.6777777777777778,20135,18,1.0,88.12540365889436,1586.2572658600984
0.5476190476190476,3,1241,0.0,0.0,0.0,0,presentation_table,3.0,1.7923802975140664,8.691068232784753,1473.4442723467666,1419.0633325737833,39.03026008605957,10.855775833129883,0.5476190476190476,82.63077955280902,llama3-70b-sqlbench:latest,0.7142857142857143,3255,0.6666666666666666,1.6428571428571428,726.321334495,0.0,4496,3,1.0,242.12085848901188,726.3625754670356
0.48000000000000004,6,957,0.0,0.0,0.0,0,ranking_and_priority,6.0,1.8013126067888232,11.055269400924724,1450.5962335354268,1301.8679115712553,39.03026008605957,10.855775833129883,0.48000000000000004,81.45097907088392,llama3-70b-sqlbench:latest,0.3333333333333333,6114,0.5666666666666667,2.8800000000000003,562.677819959,0.48333333333333334,7071,6,1.0,93.78788192150144,562.7272915290087
1.0,3,572,0.0,0.0,0.0,0,repairability_review,3.0,1.9150870177200527,11.0434875066454,1432.9637037037037,1292.4166700894054,39.03026008605957,10.855775833129883,1.0,80.30187488924331,llama3-70b-sqlbench:latest,1.0,3075,1.0,3.0,315.029672429,1.0,3647,3,1.0,105.01838737900835,315.05516213702504
0.8000000000000002,3,293,0.0,0.0,0.0,0,repeatability_probe,3.0,1.928801741498526,13.683889919604205,1409.9145454545453,1510.585559268462,39.03026008605957,10.855775833129883,0.8000000000000002,78.99617218099361,llama3-70b-sqlbench:latest,0.3333333333333333,3111,1.0,2.4000000000000004,164.145321141,1.0,3404,3,1.0,54.72363042466653,164.1708912739996
0.6981481481481482,9,1424,0.0,0.0,0.0,0,snowflake_traversal,9.0,1.9401684906597731,11.321738732620066,1424.6081130981436,1235.7331943231436,39.03026008605957,10.855775833129883,0.6981481481481482,80.19109318268903,llama3-70b-sqlbench:latest,0.8333333333333334,8418,0.7037037037037037,6.283333333333333,787.888321481,0.48148148148148145,9842,9,1.0,87.55345380366391,787.9810842329753
0.825925925925926,3,549,0.0,0.0,0.0,0,sorting_presentation,3.0,1.89045906725162,10.427369580310756,1444.688237209414,1174.260228396511,39.03026008605957,10.855775833129883,0.825925925925926,81.15321578203931,llama3-70b-sqlbench:latest,1.0,2787,0.8888888888888888,2.477777777777778,306.771052171,0.4074074074074074,3336,3,1.0,102.27381165032664,306.8214349509799
0.5314583333333334,12,1542,0.0,0.0,0.0,0,statistical_summary,12.0,1.9370030012942108,10.91111774369022,1419.8749760047904,1517.4320455676088,39.03026008605957,10.855775833129883,0.5314583333333334,79.89816535350438,llama3-70b-sqlbench:latest,0.03125,12831,0.8208333333333333,6.3775,849.869503283,0.5583333333333333,14373,12,1.0,70.83252131774498,849.9902558129397
0.5402160493827161,27,2891,0.0,0.0,0.0,0,aggregation_numeric,27.0,2.508482831100404,18.953399024480234,1347.3606245238514,2144.133483837339,76.18619537353516,9.358322143554688,0.5402160493827161,75.79944871653285,mixtral-8x22b-sqlbench:latest,0.30195473251028804,34353,0.725925925925926,14.585833333333333,1331.754836882,0.4333333333333333,37244,27,1.0,49.33495856074431,1332.0438811400963
0.8250000000000001,3,309,0.0,0.0,0.0,0,audit_reconciliation,3.0,2.169309595325986,15.844093867623279,1381.8580348674466,2202.5103024155555,76.18619537353516,9.358322143554688,0.8250000000000001,77.66157623687036,mixtral-8x22b-sqlbench:latest,0.4166666666666667,3903,1.0,2.475,167.56636776300002,1.0,4212,3,1.0,55.865245110326214,167.59573533097864
0.505429292929293,33,4968,0.0,0.0,0.0,0,decision_support,33.0,2.4856331421875306,18.03390564171518,1375.386167828793,2303.3033655113036,76.18619537353516,9.358322143554688,0.505429292929293,77.43654636692705,mixtral-8x22b-sqlbench:latest,0.32045454545454544,44325,0.655988455988456,16.679166666666667,2231.261128612,0.4064935064935065,49293,33,1.0,67.62651086599782,2231.674858577928
0.5,3,366,0.0,0.0,0.0,0,expression_mapping,3.0,2.341060991302502,16.40358286252354,1403.1067330508474,2087.256857651428,76.18619537353516,9.358322143554688,0.5,78.79879943502824,mixtral-8x22b-sqlbench:latest,0.4000000000000001,4173,0.6,1.5,171.698708153,0.4000000000000001,4539,3,1.0,57.2445361596668,171.7336084790004
0.586388888888889,6,1545,0.0,0.0,0.0,0,expression_transform,6.0,2.507268751455144,17.695756535341,1422.2806059037796,2447.95310262558,76.18619537353516,9.358322143554688,0.586388888888889,80.06756507358652,mixtral-8x22b-sqlbench:latest,0.28055555555555556,8460,0.7333333333333334,3.5183333333333335,647.761880704,0.6777777777777777,10005,6,1.0,107.96943536450271,647.8166121870163
0.8874999999999998,3,276,0.0,0.0,0.0,0,failure_family_audit,3.0,2.6148219402085213,19.54848484848485,1354.8376957070707,2656.628102673712,76.18619537353516,9.358322143554688,0.8874999999999998,75.85858796296297,mixtral-8x22b-sqlbench:latest,0.625,3930,1.0,2.6624999999999996,120.594059071,1.0,4206,3,1.0,40.20766517732409,120.62299553197226
0.8916666666666666,3,669,0.0,0.0,0.0,0,inner_join_accuracy,3.0,2.5774970977849248,14.525780649001343,1069.8987569417538,2182.354531167285,76.18619537353516,9.358322143554688,0.8916666666666666,60.92304606123904,mixtral-8x22b-sqlbench:latest,0.9583333333333334,3648,0.8842592592592592,2.675,568.671486869,0.8101851851851851,4317,3,1.0,189.59160902165846,568.7748270649754
1.0,6,1046,0.0,0.0,0.5,3,join_key_integrity,6.0,2.644275804480342,19.863802124475786,1399.6890208056375,2176.861801739004,76.18619537353516,9.358322143554688,1.0,78.85665212431523,mixtral-8x22b-sqlbench:latest,1.0,7638,1.0,6.0,429.138215434,1.0,8684,6,1.0,71.53806403415608,429.22838420493645
0.25777777777777783,9,1003,0.0,0.0,0.0,0,orphan_key_audit,9.0,2.4097046136180307,16.90773300271389,1398.3355783690315,2288.0376108763353,76.18619537353516,9.358322143554688,0.25777777777777783,78.6901675113594,mixtral-8x22b-sqlbench:latest,0.8,11838,0.3111111111111111,2.3200000000000003,470.546427596,0.3111111111111111,12841,9,1.0,52.29217402466262,470.6295662219636
0.8588888888888889,18,3059,0.0,0.0,0.1111111111111111,2,outer_join_coverage,18.0,2.5682486525672132,18.810406390417185,1374.084349680897,2273.6702601211737,76.18619537353516,9.358322143554688,0.8588888888888889,77.76492412193917,mixtral-8x22b-sqlbench:latest,0.7888888888888889,22785,0.911111111111111,15.46,1298.041090565,0.8333333333333334,25844,18,1.0,72.1246198751097,1298.2431577519746
0.6535714285714286,3,1109,0.0,0.0,0.0,0,presentation_table,3.0,2.349446341652032,16.746971955854523,1453.5142459209962,2382.816332906594,76.18619537353516,9.358322143554688,0.6535714285714286,81.69408055436287,mixtral-8x22b-sqlbench:latest,0.8452380952380952,4284,0.8000000000000002,1.9607142857142859,491.86878573499996,0.0,5393,3,1.0,163.96611679932298,491.8983503979689
0.5541666666666666,6,1297,0.0,0.0,0.0,0,ranking_and_priority,6.0,2.483666194623973,17.272943272215862,1410.9685937057704,2336.1452986510126,76.18619537353516,9.358322143554688,0.5541666666666666,79.37470756221053,mixtral-8x22b-sqlbench:latest,0.40277777777777785,8079,0.6666666666666666,3.3249999999999997,568.9194184629999,0.5,9376,6,1.0,94.83001607982926,568.9800964789756
1.0,3,619,0.0,0.0,0.0,0,repairability_review,3.0,2.3510822551092834,17.82998176444696,1421.6504079418976,2308.1851396597126,76.18619537353516,9.358322143554688,1.0,79.83865261271458,mixtral-8x22b-sqlbench:latest,1.0,4068,1.0,3.0,282.902920049,1.0,4687,3,1.0,94.31130364902008,282.9339109470602
0.8000000000000002,3,363,0.0,0.0,0.0,0,repeatability_probe,3.0,2.3199765621812314,18.04577794510894,1413.5039254443125,2358.9435573605033,76.18619537353516,9.358322143554688,0.8000000000000002,79.55227103787155,mixtral-8x22b-sqlbench:latest,0.3333333333333333,4086,1.0,2.4000000000000004,175.069379309,1.0,4449,3,1.0,58.37158233566637,175.1147470069991
0.8398148148148148,9,1431,0.0,0.0,0.2222222222222222,2,snowflake_traversal,9.0,2.66840444656829,21.17699017744599,1349.1735414014984,2339.823376956727,76.18619537353516,9.358322143554688,0.8398148148148148,76.27809658309506,mixtral-8x22b-sqlbench:latest,0.9722222222222222,11124,0.8148148148148148,7.558333333333334,587.1669932140001,0.7037037037037037,12555,9,1.0,65.2505619108884,587.2550571979955
0.7166666666666667,3,500,0.0,0.0,0.0,0,sorting_presentation,3.0,2.3099101465271468,18.209088564692014,1387.9150099469496,2041.4292277872007,76.18619537353516,9.358322143554688,0.7166666666666667,79.21630268199233,mixtral-8x22b-sqlbench:latest,0.875,3669,0.875,2.15,239.33426795399998,0.08333333333333333,4169,3,1.0,79.79393432566819,239.38180297700455
0.5337152777777778,12,2152,0.0,0.0,0.0,0,statistical_summary,12.0,2.5480891387642837,17.605761636256425,1380.02859166715,2304.895705424363,76.18619537353516,9.358322143554688,0.5337152777777778,77.69786162911295,mixtral-8x22b-sqlbench:latest,0.11979166666666667,16896,0.7740740740740741,6.404583333333334,919.002058235,0.5537037037037037,19048,12,1.0,76.59282460766069,919.1138952919282
0.35092851024868565,27,3101,0.0,0.0,0.0,0,aggregation_numeric,27.0,88.05645281837452,34.75029928918818,102.25768237934905,54649.928838233456,3.063054084777832,3.063054084777832,0.35092851024868565,5.76379723157501,phi4-mini-sqlbench:latest,0.1550925925925926,25725,0.5458385019788529,9.475069776714513,102.769966007,0.1574074074074074,28826,27,1.0,3.817741198259345,103.07901235300233
0.8125,3,288,0.0,0.0,0.0,0,audit_reconciliation,3.0,87.84232589932554,34.0,102.0,52131.04239754428,3.063054084777832,3.063054084777832,0.8125,5.8,phi4-mini-sqlbench:latest,0.375,2952,1.0,2.4375,9.605804126999999,1.0,3240,3,1.0,3.2135438403347507,9.640631521004252
0.42446103896103893,33,4326,0.0,0.0,0.0,0,decision_support,33.0,86.7174385529449,34.85054112554112,101.97234848484848,55156.634895286596,3.063054084777832,3.063054084777832,0.42446103896103893,5.75732683982684,phi4-mini-sqlbench:latest,0.12456228956228954,33294,0.5992063492063493,14.007214285714285,142.29510918,0.4374458874458874,37620,33,1.0,4.323735472728555,142.6832706000423
0.6533333333333334,3,417,0.0,0.0,0.0,0,expression_mapping,3.0,85.7253690638063,34.25,102.01666666666667,58758.611785993824,3.063054084777832,3.063054084777832,0.6533333333333334,5.724999999999999,phi4-mini-sqlbench:latest,0.4666666666666666,3162,0.8666666666666667,1.9600000000000002,13.815050132,0.4000000000000001,3579,3,1.0,4.616552368999692,13.849657106999075
0.5890740740740741,6,1174,0.0,0.0,0.0,0,expression_transform,6.0,83.44443751708272,35.173611111111114,101.66805555555555,57250.42092972485,3.063054084777832,3.063054084777832,0.5890740740740741,5.749583333333334,phi4-mini-sqlbench:latest,0.13333333333333333,6384,0.8611111111111112,3.5344444444444445,38.472261629,0.5925925925925926,7558,6,1.0,6.423245953847072,38.53947572308243
0.5556547619047619,3,396,0.0,0.0,0.0,0,failure_family_audit,3.0,86.49489428898539,34.86666666666667,102.04444444444444,50893.172554684665,3.063054084777832,3.063054084777832,0.5556547619047619,5.757777777777778,phi4-mini-sqlbench:latest,0.3125,2925,0.8571428571428571,1.666964285714286,12.954395084,0.16666666666666666,3321,3,1.0,4.3291334463380435,12.98740033901413
0.9,3,661,0.0,0.0,0.0,0,inner_join_accuracy,3.0,82.91948671317694,32.83730158730159,90.53333333333335,46687.08126629447,3.063054084777832,3.063054084777832,0.9,7.176984126984127,phi4-mini-sqlbench:latest,1.0,2736,0.8888888888888888,2.7,28.225087049,0.7777777777777778,3397,3,1.0,9.42509451233976,28.275283537019277
0.9814814814814815,6,1040,0.0,0.0,0.0,0,join_key_integrity,6.0,80.92944470297526,35.8,101.54416666666667,48867.32217882806,3.063054084777832,3.063054084777832,0.9814814814814815,5.745555555555556,phi4-mini-sqlbench:latest,0.9814814814814815,5727,0.9814814814814815,5.888888888888889,35.536266086,0.9814814814814815,6767,6,1.0,5.9373474203360574,35.62408452201635
0.22,9,977,0.0,0.0,0.0,0,orphan_key_audit,9.0,87.80703086561611,35.53703703703704,102.20185185185184,55151.84353760525,3.063054084777832,3.063054084777832,0.22,5.736111111111111,phi4-mini-sqlbench:latest,0.8,8883,0.3333333333333333,1.98,32.078820736,0.06666666666666668,9860,9,1.0,3.576244329441882,32.18619896497694
0.7068253968253968,18,3065,0.0,0.0,0.0,0,outer_join_coverage,18.0,82.62162421207499,34.840145502645505,101.81665343915344,47566.19769735198,3.063054084777832,3.063054084777832,0.7068253968253968,5.760502645502645,phi4-mini-sqlbench:latest,0.5648148148148148,17049,0.8150793650793651,12.722857142857142,103.982707332,0.6492063492063491,20114,18,1.0,5.788799875778043,104.19839776400477
0.0,3,967,0.0,0.0,0.0,0,presentation_table,3.0,78.9538084129576,36.87103174603175,101.5738888888889,51140.233857959916,3.063054084777832,3.063054084777832,0.0,5.753809523809523,phi4-mini-sqlbench:latest,0.0,3234,0.0,0.0,32.636907016,0.0,4201,3,1.0,10.891037499667922,32.673112499003764
0.15694444444444444,6,1090,0.0,0.0,0.0,0,ranking_and_priority,6.0,83.47790035256224,35.44444444444444,101.72039682539683,54959.01385283872,3.063054084777832,3.063054084777832,0.15694444444444444,5.76515873015873,phi4-mini-sqlbench:latest,0.1527777777777778,6063,0.2222222222222222,0.9416666666666667,36.054658808,0.0,7153,6,1.0,6.020145791660373,36.12087474996224
