aligned_cell_accuracy,aligned_cell_matches,aligned_total_cells,benchmark_id,case_id,cfg_num_ctx,client_to_server_time_ratio,client_wall_s,cold_start,column_count_match,column_exact_match,dataset_id,difficulty,done_reason,endpoint_used,error,eval_to_prompt_token_ratio,exact_match,extra_rows_count,fallback_used,family,gold_column_count,gold_columns_json,gold_row_count,gold_rows_json,gpu_names,gpu_sampler_available,language,max_score,memory_speed_hint,missing_rows_count,model,ollama_cpu_avg,ollama_cpu_max,ollama_cpu_min,ollama_proc_count_avg,ollama_proc_count_max,ollama_proc_count_min,ollama_rss_mib_avg,ollama_rss_mib_max,ollama_rss_mib_min,ollama_threads_avg,ollama_threads_max,ollama_threads_min,ollama_version,output_validation_error,parameter_size,parse_error,parsed_columns_json,parsed_rows_json,pass,pred_column_count,pred_row_count,prompt_bytes,prompt_chars,prompt_lines,prompt_tokens_per_char,ps_context,ps_expires_at,ps_host_loaded_gib_est,ps_host_ratio_est,ps_loaded_gib,ps_vram_gib,ps_vram_ratio,quantization,query,resource_samples,response_bytes,response_chars,response_lines,response_text,response_tokens_per_char,row_count_match,row_exact_match,row_position_accuracy,row_position_matches,run_id,run_started_at_utc,sampler_interval_s,score,server_eval_count,server_eval_s,server_gen_tps,server_gen_tps_per_host_gib_est,server_gen_tps_per_loaded_gib,server_gen_tps_per_vram_gib,server_load_s,server_load_s_per_loaded_gib,server_load_s_per_vram_gib,server_overhead_s,server_prompt_eval_count,server_prompt_eval_s,server_prompt_tps,server_total_s,server_unaccounted_s,status,system_cpu_avg,system_cpu_max,system_cpu_min,system_load1_avg,system_load1_max,system_load1_min,system_mem_avg,system_mem_max,system_mem_min,thinking_chars,thinking_text,valid_json
0.08333333333333333,1,12,plant_photosynthesis_snowflake_v1,pass5.query4,131072,1.0020391287300148,5.231807913998637,False,True,True,plant_photosynthesis_snowflake_v1_dataset,extreme_hard,stop,/generate,,0.060894386298763085,False,2,False,phi3,4,"[""gene_symbol"", ""stress_mean_log2"", ""control_mean_log2"", ""delta_log2_stress_minus_control""]",3,"[[""NDHB"", 8.146, 7.446, 0.7], [""NDHK"", 5.539, 6.09, -0.551], [""PGR5"", 8.018, 8.808, -0.79]]",,True,python,1.0,mixed_gpu_host,3,phi4-mini-128:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,3.8B,,"[""gene_symbol"", ""stress_mean_log2"", ""control_mean_log2"", ""delta_log2_stress_minus_control""]","[[""NDHB"", 7.615, null], [""PGR5"", null, 3.322]]",5,4,2,3256,3238,104,0.3245830759728227,131072,2026-04-19T02:17:05.348813165+10:00,3.8562746047973633,0.2694236032335387,14.313054084777832,10.456779479980469,0.7305763967664612,Q4_K_M,4,5,192,192,7,"{
    ""columns"": [""gene_symbol"", ""stress_mean_log2"", ""control_mean_log2"", ""delta_log2_stress_minus_control""],
    ""rows"": [
        [""NDHB"", 7.615, null],
        [""PGR5"", null, 3.322]
    ]
}",0.3333333333333333,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,64,3.257194774,19.648809617057307,5.09528278733402,1.3727894480573604,1.8790498216659348,0.077742426,0.0054315749482621144,0.007434643347776252,0.010646619998636808,1051,0.511474596,2054.843013161107,5.221161294,1.3747494979999995,ok,48.64,58.8,32.7,9.99677734375,10.15087890625,9.38037109375,8.2,8.2,8.2,0,,True
0.16666666666666666,2,12,plant_photosynthesis_snowflake_v1,pass5.query5,131072,1.0013000832929708,8.276980237998941,False,True,True,plant_photosynthesis_snowflake_v1_dataset,extreme_hard,stop,/generate,,0.09930486593843098,False,2,False,phi3,6,"[""pathway"", ""tissue"", ""non_reference_calls"", ""mean_vaf"", ""mean_log2_matched_expr"", ""burden_score""]",2,"[[""chloroplast_NDH_complex"", ""mature_leaf"", 3, 0.633, 8.989, 17.576], [""cyclic_electron_flow"", ""young_leaf"", 1, 0.5, 9.453, 4.727]]",,True,python,1.0,mixed_gpu_host,2,phi4-mini-128:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,3.8B,,"[""pathway"", ""tissue"", ""non_reference_calls"", ""mean_vaf"", ""mean_log2_matched_expr"", ""burden_score""]","[[""chloroplast_NDH_complex"", ""mature_leaf"", 1.0, null, -0.954, 150], [""chloroplast_NDH_complex"", ""control"", 0.5, null, -3.322, 13500]]",5,6,2,3129,3111,97,0.3236901317904211,131072,2026-04-19T02:17:13.626734106+10:00,3.8562746047973633,0.2694236032335387,14.313054084777832,10.456779479980469,0.7305763967664612,Q4_K_M,5,8,287,287,7,"{
    ""columns"": [""pathway"", ""tissue"", ""non_reference_calls"", ""mean_vaf"", ""mean_log2_matched_expr"", ""burden_score""],
    ""rows"": [
        [""chloroplast_NDH_complex"", ""mature_leaf"", 1.0, null, -0.954, 150],
        [""chloroplast_NDH_complex"", ""control"", 0.5, null, -3.322, 13500]
    ]
}",0.34843205574912894,True,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,100,5.510564288,18.146961867002176,4.705827184720355,1.2678609163016974,1.7354255104781144,0.07954555,0.005557552534130225,0.00760707923049254,0.010746791998942129,1007,0.529848886,1900.541883936319,8.266233446,2.1462747219999985,ok,49.6375,63.4,41.4,9.68145751953125,10.15087890625,9.41796875,8.2,8.2,8.2,0,,True
0.08,2,25,plant_photosynthesis_snowflake_v1,pass5.query6,131072,1.0015507659068317,7.43011228999967,False,True,True,plant_photosynthesis_snowflake_v1_dataset,extreme_hard,stop,/generate,,0.09029126213592233,False,2,False,phi3,5,"[""sample_id"", ""z_ndhb"", ""z_pgr5"", ""z_ndhk"", ""photosynthesis_expr_z_mean""]",5,"[[""S1"", 1.497, 1.17, 1.384, 1.351], [""S3"", 0.852, 0.798, 0.582, 0.744], [""S2"", -0.439, 0.052, 0.181, -0.069], [""S4"", -0.869, -0.321, -0.622, -0.604], [""S5"", -1.041, -1.7, -1.525, -1.422]]",,True,python,1.0,mixed_gpu_host,5,phi4-mini-128:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,3.8B,,"[""sample_id"", ""z_ndhb"", ""z_pgr5"", ""z_ndhk"", ""photosynthesis_expr_z_mean""]","[[""S1"", 0.81649658, -2.32288498, null, 0.0], [""S3"", -1.34164003, -4.31776119, null, 0.0]]",5,5,2,3157,3139,99,0.32812997769990443,131072,2026-04-19T02:17:21.057957078+10:00,3.8562746047973633,0.2694236032335387,14.313054084777832,10.456779479980469,0.7305763967664612,Q4_K_M,6,7,221,221,7,"{
    ""columns"": [""sample_id"", ""z_ndhb"", ""z_pgr5"", ""z_ndhk"", ""photosynthesis_expr_z_mean""],
    ""rows"": [
        [""S1"", 0.81649658, -2.32288498, null, 0.000],
        [""S3"", -1.34164003, -4.31776119, null, 0.000]
    ]
}",0.42081447963800905,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,93,4.855910881,19.151916556765162,4.96642965543465,1.3380733729731056,1.8315310744987552,0.073962631,0.005167494691343371,0.007073174981035189,0.011504523999669836,1030,0.497762579,2069.2596098108856,7.418607766,1.9909716750000008,ok,50.15714285714286,56.7,45.2,10.512555803571429,10.81787109375,10.10546875,8.2,8.2,8.2,0,,True
0.13333333333333333,2,15,plant_photosynthesis_snowflake_v1,pass5.query7,131072,1.001499903853943,6.419199934000062,False,True,True,plant_photosynthesis_snowflake_v1_dataset,extreme_hard,stop,/generate,,0.08639523336643495,False,2,False,phi3,5,"[""condition"", ""distinct_genes_observed"", ""mean_matched_expr"", ""cv_matched_expr"", ""mean_vaf""]",3,"[[""control"", 2, 146.667, 0.748, 0.167], [""drought"", 1, 700.0, 0.0, 0.5], [""high_light"", 1, 1200.0, 0.0, 0.7]]",,True,python,1.0,mixed_gpu_host,3,phi4-mini-128:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,3.8B,,"[""condition"", ""distinct_genes_observed"", ""mean_matched_expr"", ""cv_matched_expr"", ""mean_vaf""]","[[""control_mature_leaf"", 2, 500.0, null, 1.333], [""drought_young_leaf"", 3, 700.0, 0.143, 1]]",5,5,2,3139,3121,96,0.3226529958346684,131072,2026-04-19T02:17:27.47833232+10:00,3.8562746047973633,0.2694236032335387,14.313054084777832,10.456779479980469,0.7305763967664612,Q4_K_M,7,6,239,239,7,"{
    ""columns"": [""condition"", ""distinct_genes_observed"", ""mean_matched_expr"", ""cv_matched_expr"", ""mean_vaf""],
    ""rows"": [
        [""control_mature_leaf"", 2, 500.0, null, 1.333],
        [""drought_young_leaf"", 3, 700.0, 0.143, 1]
    ]
}",0.36401673640167365,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,87,3.965195689,21.940909559987166,5.689664717520836,1.532929969385198,2.0982473238527306,0.075630198,0.005284001412419307,0.007232647312185765,0.009613763000062114,1007,0.499444305,2016.240829895938,6.409586171,1.869315979,ok,48.300000000000004,57.9,41.4,11.363932291666666,11.47314453125,10.81787109375,8.2,8.2,8.2,0,,True
0.0,0,35,plant_photosynthesis_snowflake_v1,pass5.query8,131072,1.002398478859799,4.960628978002205,False,True,True,plant_photosynthesis_snowflake_v1_dataset,extreme_hard,stop,/generate,,0.05893019038984588,False,0,False,phi3,7,"[""sample_id"", ""tissue"", ""non_reference_complete_chain_calls"", ""high_or_moderate_nonref_calls"", ""total_marker_expr"", ""log2_total_marker_expr"", ""photosynthesis_variant_pressure""]",5,"[[""S1"", ""mature_leaf"", 2, 2, 2150, 11.071, 22.142], [""S2"", ""mature_leaf"", 1, 1, 890, 9.799, 9.799], [""S3"", ""young_leaf"", 1, 0, 1710, 10.741, 0.0], [""S4"", ""young_leaf"", 0, 0, 550, 9.106, 0.0], [""S5"", ""root"", 0, 0, 55, 5.807, 0.0]]",,True,python,1.0,mixed_gpu_host,5,phi4-mini-128:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,3.8B,,"[""sample_id"", ""tissue"", ""non_reference_complete_chain_calls"", ""high_or_moderate_nonref_calls"", ""total_marker_expr"", ""log2_total_marker_expr"", ""photosynthesis_variant_pressure""]",[],5,7,0,3617,3599,102,0.306474020561267,131072,2026-04-19T02:17:32.440224635+10:00,3.8562746047973633,0.2694236032335387,14.313054084777832,10.456779479980469,0.7305763967664612,Q4_K_M,8,4,273,273,12,"{
    ""columns"": [
        ""sample_id"",
        ""tissue"",
        ""non_reference_complete_chain_calls"",
        ""high_or_moderate_nonref_calls"",
        ""total_marker_expr"",
        ""log2_total_marker_expr"",
        ""photosynthesis_variant_pressure""
    ],
    ""rows"": []
}",0.23809523809523808,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,65,3.027809794,21.467662905644197,5.566943515624522,1.4998659809771424,2.0529899235939797,0.07964186,0.005564281356604418,0.0076162895232202744,0.011869495002205355,1103,0.513825581,2146.642831315166,4.948759483,1.3274822480000004,ok,49.2,59.3,32.7,12.076171875,12.076171875,12.076171875,8.2,8.2,8.2,0,,True
0.6444444444444445,29,45,plant_photosynthesis_snowflake_v1,pass1.query1,262144,1.0002453283429014,49.37235810400307,True,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.21707060063224448,False,9,False,qwen3moe,5,"[""call_id"", ""sample_id"", ""tissue"", ""condition"", ""genotype""]",8,"[[1, ""S1"", ""mature_leaf"", ""high_light"", ""0/1""], [2, ""S1"", ""mature_leaf"", ""high_light"", ""1/1""], [3, ""S2"", ""mature_leaf"", ""control"", ""0/0""], [4, ""S2"", ""mature_leaf"", ""control"", ""0/1""], [5, ""S3"", ""young_leaf"", ""drought"", ""0/1""], [6, ""S3"", ""young_leaf"", ""drought"", ""1/1""], [7, ""S4"", ""young_leaf"", ""control"", ""0/0""], [9, ""S2"", ""mature_leaf"", ""control"", ""0/1""]]",,True,sql,1.0,mostly_host_offloaded,8,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""call_id"", ""sample_id"", ""tissue"", ""condition"", ""genotype""]","[[""1"", ""S1"", ""mature_leaf"", ""high_light"", ""0/1""], [""2"", ""S1"", ""mature_leaf"", ""high_light"", ""1/1""], [""3"", ""S2"", ""mature_leaf"", ""control"", ""0/0""], [""4"", ""S2"", ""mature_leaf"", ""control"", ""0/1""], [""5"", ""S3"", ""young_leaf"", ""drought"", ""0/1""], [""6"", ""S3"", ""young_leaf"", ""drought"", ""1/1""], [""7"", ""S4"", ""young_leaf"", ""control"", ""0/0""], [""8"", ""S999"", null, null, ""0/1""], [""9"", ""S2"", ""mature_leaf"", ""control"", ""0/1""]]",1,5,9,2641,2623,85,0.36179946626000764,262144,2026-04-19T03:57:37.241826182+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,1,48,487,487,1,"{""columns"": [""call_id"", ""sample_id"", ""tissue"", ""condition"", ""genotype""], ""rows"": [[""1"", ""S1"", ""mature_leaf"", ""high_light"", ""0/1""], [""2"", ""S1"", ""mature_leaf"", ""high_light"", ""1/1""], [""3"", ""S2"", ""mature_leaf"", ""control"", ""0/0""], [""4"", ""S2"", ""mature_leaf"", ""control"", ""0/1""], [""5"", ""S3"", ""young_leaf"", ""drought"", ""0/1""], [""6"", ""S3"", ""young_leaf"", ""drought"", ""1/1""], [""7"", ""S4"", ""young_leaf"", ""control"", ""0/0""], [""8"", ""S999"", null, null, ""0/1""], [""9"", ""S2"", ""mature_leaf"", ""control"", ""0/1""]]}",0.42299794661190965,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,206,17.153674153,12.009089024462595,0.5640050968697962,0.379571589387208,1.1607452136188725,29.174577796,0.9221216397989039,2.819885127596001,0.012109468003068002,949,2.733450021,347.18030061249107,49.360248636,0.298546666,ok,54.47083333333333,99.8,5.5,10.085805257161459,10.86572265625,8.71337890625,24.945833333333336,34.9,2.0,0,,True
0.25,10,40,plant_photosynthesis_snowflake_v1,pass1.query2,262144,1.0034697338677074,17.634200588006934,False,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.181151832460733,False,1,False,qwen3moe,5,"[""call_id"", ""variant_id"", ""variant_class"", ""impact"", ""qual""]",8,"[[1, ""V1"", ""SNV"", ""moderate"", 99], [3, ""V1"", ""SNV"", ""moderate"", 95], [6, ""V5"", ""SNV"", ""modifier"", 92], [7, ""V3"", ""SNV"", ""high"", 88], [2, ""V2"", ""indel"", ""high"", 87], [4, ""V3"", ""SNV"", ""high"", 80], [5, ""V4"", ""SNV"", ""low"", 70], [8, ""V2"", ""indel"", ""high"", 60]]",,True,sql,1.0,mostly_host_offloaded,1,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""call_id"", ""variant_id"", ""variant_class"", ""impact"", ""qual""]","[[1, ""V1"", ""SNV"", ""moderate"", 99], [2, ""V2"", ""indel"", ""high"", 87], [4, ""V3"", ""SNV"", ""high"", 80], [5, ""V4"", ""SNV"", ""low"", 70], [6, ""V5"", ""SNV"", ""modifier"", 92], [7, ""V3"", ""SNV"", ""high"", 88], [8, ""V2"", ""indel"", ""high"", 60], [9, ""V999"", ""SNV"", ""modifier"", 55]]",1,5,8,2667,2649,85,0.36051340128350323,262144,2026-04-19T03:57:54.881667557+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,2,17,340,340,1,"{""columns"": [""call_id"", ""variant_id"", ""variant_class"", ""impact"", ""qual""], ""rows"": [[1, ""V1"", ""SNV"", ""moderate"", 99], [2, ""V2"", ""indel"", ""high"", 87], [4, ""V3"", ""SNV"", ""high"", 80], [5, ""V4"", ""SNV"", ""low"", 70], [6, ""V5"", ""SNV"", ""modifier"", 92], [7, ""V3"", ""SNV"", ""high"", 88], [8, ""V2"", ""indel"", ""high"", 60], [9, ""V999"", ""SNV"", ""modifier"", 55]]}",0.5088235294117647,True,False,0.125,1,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,173,14.610732303,11.840611162554676,0.5560925589052402,0.3742465052204838,1.1444608916847108,0.0786532,0.002485993739706325,0.007602269018893664,0.06097441800693204,955,2.732877275,349.4485496060192,17.57322617,0.15096339199999953,ok,68.33529411764707,93.7,6.2,12.683335248161764,13.58203125,11.9287109375,33.182352941176475,34.2,32.9,0,,True
0.8,36,45,plant_photosynthesis_snowflake_v1,pass1.query3,262144,1.002257393647013,19.047779994994926,False,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.21920668058455114,False,9,False,qwen3moe,5,"[""call_id"", ""sample_id"", ""tissue"", ""batch"", ""expr_ndhb""]",9,"[[1, ""S1"", ""mature_leaf"", ""B1"", 1200.0], [2, ""S1"", ""mature_leaf"", ""B1"", 1200.0], [3, ""S2"", ""mature_leaf"", ""B1"", 300.0], [4, ""S2"", ""mature_leaf"", ""B1"", 300.0], [5, ""S3"", ""young_leaf"", ""B2"", 900.0], [6, ""S3"", ""young_leaf"", ""B2"", 900.0], [7, ""S4"", ""young_leaf"", ""B2"", 100.0], [8, ""S999"", null, null, null], [9, ""S2"", ""mature_leaf"", ""B1"", 300.0]]",,True,sql,1.0,mostly_host_offloaded,9,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""call_id"", ""sample_id"", ""tissue"", ""batch"", ""expr_ndhb""]","[[""1"", ""S1"", ""mature_leaf"", ""B1"", 1200], [""2"", ""S1"", ""mature_leaf"", ""B1"", 1200], [""3"", ""S2"", ""mature_leaf"", ""B1"", 300], [""4"", ""S2"", ""mature_leaf"", ""B1"", 300], [""5"", ""S3"", ""young_leaf"", ""B2"", 900], [""6"", ""S3"", ""young_leaf"", ""B2"", 900], [""7"", ""S4"", ""young_leaf"", ""B2"", 100], [""8"", ""S999"", null, null, null], [""9"", ""S2"", ""mature_leaf"", ""B1"", 300]]",1,5,9,2654,2636,86,0.36342943854324733,262144,2026-04-19T03:58:13.931098844+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,3,18,423,423,1,"{""columns"": [""call_id"", ""sample_id"", ""tissue"", ""batch"", ""expr_ndhb""], ""rows"": [[""1"", ""S1"", ""mature_leaf"", ""B1"", 1200], [""2"", ""S1"", ""mature_leaf"", ""B1"", 1200], [""3"", ""S2"", ""mature_leaf"", ""B1"", 300], [""4"", ""S2"", ""mature_leaf"", ""B1"", 300], [""5"", ""S3"", ""young_leaf"", ""B2"", 900], [""6"", ""S3"", ""young_leaf"", ""B2"", 900], [""7"", ""S4"", ""young_leaf"", ""B2"", 100], [""8"", ""S999"", null, null, null], [""9"", ""S2"", ""mature_leaf"", ""B1"", 300]]}",0.49645390070921985,True,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,210,16.499889232,12.727358168727855,0.5977385014156953,0.4022739409262128,1.230169919322837,0.058495899,0.0018488814023141266,0.005653953821332543,0.04290149199492532,958,2.327858221,411.53709077198994,19.004878503,0.11863515099999944,ok,68.76666666666667,89.6,5.7,12.581976996527779,13.58203125,11.162109375,32.9,32.9,32.9,0,,True
0.95,19,20,plant_photosynthesis_snowflake_v1,pass1.query4,262144,1.0015033368082327,11.375426999999036,False,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.1171634121274409,False,1,False,qwen3moe,4,"[""sample_id"", ""tissue"", ""call_count"", ""avg_qual""]",5,"[[""S1"", ""mature_leaf"", 2, 93.0], [""S2"", ""mature_leaf"", 3, 76.667], [""S3"", ""young_leaf"", 2, 81.0], [""S4"", ""young_leaf"", 1, 88.0], [""S5"", ""root"", 0, null]]",,True,sql,1.0,mostly_host_offloaded,1,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""sample_id"", ""tissue"", ""call_count"", ""avg_qual""]","[[""S1"", ""mature_leaf"", 2, 93.0], [""S2"", ""mature_leaf"", 3, 81.667], [""S3"", ""young_leaf"", 2, 81.0], [""S4"", ""young_leaf"", 1, 88.0], [""S5"", ""root"", 0, null]]",1,4,5,2749,2731,88,0.35627975100695713,262144,2026-04-19T03:58:25.305721218+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,4,11,231,231,1,"{""columns"": [""sample_id"", ""tissue"", ""call_count"", ""avg_qual""], ""rows"": [[""S1"", ""mature_leaf"", 2, 93.000], [""S2"", ""mature_leaf"", 3, 81.667], [""S3"", ""young_leaf"", 2, 81.000], [""S4"", ""young_leaf"", 1, 88.000], [""S5"", ""root"", 0, null]]}",0.4935064935064935,True,False,0.8,4,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,114,8.730175164,13.05815723722173,0.6132744309346019,0.4127295156946451,1.2621434882289955,0.062356279,0.001970896533458028,0.006027081008467418,0.017075427999035497,973,2.431273923,400.2017176243946,11.358351572,0.13454620600000133,ok,65.69090909090909,89.8,6.0,11.383078835227273,11.7900390625,10.92578125,32.9,32.9,32.9,0,,True
0.4444444444444444,16,36,plant_photosynthesis_snowflake_v1,pass1.query5,262144,1.0024624588324154,16.777061890999903,False,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.19599578503688092,False,9,False,qwen3moe,4,"[""call_id"", ""variant_id"", ""gene_symbol"", ""pathway""]",7,"[[1, ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [2, ""V2"", ""NDHB"", ""chloroplast_NDH_complex""], [3, ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [4, ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [5, ""V4"", ""PGR5"", ""cyclic_electron_flow""], [7, ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [8, ""V2"", ""NDHB"", ""chloroplast_NDH_complex""]]",,True,sql,1.0,mostly_host_offloaded,7,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""call_id"", ""variant_id"", ""gene_symbol"", ""pathway""]","[[""1"", ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [""2"", ""V2"", ""NDHB"", ""chloroplast_NDH_complex""], [""3"", ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [""4"", ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [""5"", ""V4"", ""PGR5"", ""cyclic_electron_flow""], [""6"", ""V5"", ""PGR1B"", ""PSI_photoprotection""], [""7"", ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [""8"", ""V2"", ""NDHB"", ""chloroplast_NDH_complex""], [""9"", ""V999"", null, null]]",1,4,9,2635,2617,85,0.3626289644631257,262144,2026-04-19T03:58:42.086635489+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,5,16,479,479,1,"{""columns"": [""call_id"", ""variant_id"", ""gene_symbol"", ""pathway""], ""rows"": [[""1"", ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [""2"", ""V2"", ""NDHB"", ""chloroplast_NDH_complex""], [""3"", ""V1"", ""NDHB"", ""chloroplast_NDH_complex""], [""4"", ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [""5"", ""V4"", ""PGR5"", ""cyclic_electron_flow""], [""6"", ""V5"", ""PGR1B"", ""PSI_photoprotection""], [""7"", ""V3"", ""NDHK"", ""chloroplast_NDH_complex""], [""8"", ""V2"", ""NDHB"", ""chloroplast_NDH_complex""], [""9"", ""V999"", null, null]]}",0.3883089770354906,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,186,14.227664886,13.073122082248627,0.6139772526766878,0.4132025099409382,1.2635899236915136,0.056769914,0.0017943281494925375,0.005487127776205642,0.04121134299990459,949,2.344189909,404.830682171493,16.735850548,0.10722583899999805,ok,67.33125,90.5,5.9,10.75579833984375,11.34130859375,10.130859375,32.9,32.9,32.9,0,,True
0.75,9,12,plant_photosynthesis_snowflake_v1,pass1.query6,262144,1.00394547714422,10.382439584995154,False,True,True,plant_photosynthesis_snowflake_v1_dataset,easy,stop,/generate,,0.07916666666666666,False,2,False,qwen3moe,3,"[""impact"", ""call_count"", ""avg_qual""]",4,"[[""high"", 4, 78.75], [""moderate"", 2, 97.0], [""low"", 1, 70.0], [""modifier"", 1, 92.0]]",,True,sql,1.0,mostly_host_offloaded,2,qwen3-coder-30b-256:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,30.5B,,"[""impact"", ""call_count"", ""avg_qual""]","[[""high"", 3, 85.667], [""moderate"", 2, 93.0], [""low"", 1, 70.0], [""modifier"", 1, 92.0]]",1,3,4,2701,2683,87,0.3578084234066344,262144,2026-04-19T03:58:52.472637546+10:00,21.292518615722656,0.6729931901215324,31.638535022735596,10.34601640701294,0.32700680987846764,Q4_K_M,6,10,150,150,1,"{""columns"": [""impact"", ""call_count"", ""avg_qual""], ""rows"": [[""high"", 3, 85.667], [""moderate"", 2, 93.000], [""low"", 1, 70.000], [""modifier"", 1, 92.000]]}",0.5066666666666667,True,False,0.5,2,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,76,7.630772462,9.959673201955317,0.46775458468313713,0.3147956501398769,0.9626577815210361,0.080480728,0.0025437564647720315,0.007778909759455531,0.04080269199515385,960,2.547589453,376.82680734508443,10.341636893,0.08279425000000007,ok,65.47999999999999,91.4,5.7,10.81298828125,11.11279296875,10.51318359375,33.0,33.0,33.0,0,,True
